KEY_CODE,PREF_N,CITY_N,KCITY_N,AGRI_N,T001040001,T001040002,T001040003,T001040004,T001040005,T001040006,T001040007,T001040008,T001040009,T001040010,T001040011,T001040012,T001040013,T001040014,T001040015,T001040016
1620608003,富山県,滑川市,山加積村２－１,東福寺,7,1,-,1,1,-,-,-,-,-,-,-,-,-,6,6
1620608004,富山県,滑川市,山加積村２－１,東福寺野,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620608005,富山県,滑川市,山加積村２－１,田林,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620700000,富山県,黒部市,,,560,34,19,12,12,-,-,-,3,1,2,-,-,1,525,512
1620701000,富山県,黒部市,（石田）,,44,1,1,-,-,-,-,-,-,-,-,-,-,-,43,43
1620701001,富山県,黒部市,（石田）,犬山,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620701002,富山県,黒部市,（石田）,新町,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620701003,富山県,黒部市,（石田）,岡,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620701004,富山県,黒部市,（石田）,立野,12,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12
1620701005,富山県,黒部市,（石田）,町堀切,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620701006,富山県,黒部市,（石田）,天神新,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620701007,富山県,黒部市,（石田）,堀切,10,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10
1620702000,富山県,黒部市,（田家）,,54,-,-,-,-,-,-,-,-,-,-,-,-,-,54,54
1620702001,富山県,黒部市,（田家）,荒町,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620702002,富山県,黒部市,（田家）,北田家新,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620702003,富山県,黒部市,（田家）,南田家新,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620702004,富山県,黒部市,（田家）,山田,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620702005,富山県,黒部市,（田家）,阿窪,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620702006,富山県,黒部市,（田家）,神谷,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620702007,富山県,黒部市,（田家）,下田家野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620702008,富山県,黒部市,（田家）,上田家野,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620702009,富山県,黒部市,（田家）,鏡野,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620703000,富山県,黒部市,（村椿）,,62,5,3,2,2,-,-,-,-,-,-,-,-,-,57,56
1620703001,富山県,黒部市,（村椿）,荒俣,3,2,1,1,1,-,-,-,-,-,-,-,-,-,1,1
1620703002,富山県,黒部市,（村椿）,飛騨,21,-,-,-,-,-,-,-,-,-,-,-,-,-,21,20
1620703003,富山県,黒部市,（村椿）,吉田,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620703004,富山県,黒部市,（村椿）,飯沢,3,2,1,1,1,-,-,-,-,-,-,-,-,-,1,1
1620703005,富山県,黒部市,（村椿）,六天,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620703006,富山県,黒部市,（村椿）,出島,30,-,-,-,-,-,-,-,-,-,-,-,-,-,30,30
1620704000,富山県,黒部市,（大布施）,,59,4,2,2,2,-,-,-,-,-,-,-,-,-,55,55
1620704001,富山県,黒部市,（大布施）,中新,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620704002,富山県,黒部市,（大布施）,堀高,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620704003,富山県,黒部市,（大布施）,植木,18,1,1,-,-,-,-,-,-,-,-,-,-,-,17,17
1620704004,富山県,黒部市,（大布施）,金屋,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620704005,富山県,黒部市,（大布施）,沓掛,13,1,-,1,1,-,-,-,-,-,-,-,-,-,12,12
1620704006,富山県,黒部市,（大布施）,古御堂,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620704007,富山県,黒部市,（大布施）,栃沢,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620705000,富山県,黒部市,（三日市）,,21,1,-,1,1,-,-,-,-,-,-,-,-,-,20,20
1620705001,富山県,黒部市,（三日市）,牧野,12,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12
1620705002,富山県,黒部市,（三日市）,三島,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620705003,富山県,黒部市,（三日市）,新天,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620706000,富山県,黒部市,（前沢）,,77,3,3,-,-,-,-,-,-,-,-,-,-,-,74,69
1620706001,富山県,黒部市,（前沢）,下組,6,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5
1620706002,富山県,黒部市,（前沢）,中部,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620706003,富山県,黒部市,（前沢）,前山,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620706004,富山県,黒部市,（前沢）,山田新,16,-,-,-,-,-,-,-,-,-,-,-,-,-,16,15
1620706005,富山県,黒部市,（前沢）,幅坪,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,5
1620706006,富山県,黒部市,（前沢）,吉宮,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620706007,富山県,黒部市,（前沢）,栗寺,12,-,-,-,-,-,-,-,-,-,-,-,-,-,12,10
1620706008,富山県,黒部市,（前沢）,中山,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620706009,富山県,黒部市,（前沢）,本野,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,5
1620706010,富山県,黒部市,（前沢）,石田野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620706011,富山県,黒部市,（前沢）,枕野、宮沢,15,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15
1620707000,富山県,黒部市,（荻生）,,81,4,3,1,1,-,-,-,-,-,-,-,-,-,77,77
1620707001,富山県,黒部市,（荻生）,上野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620707002,富山県,黒部市,（荻生）,新堂,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620707003,富山県,黒部市,（荻生）,西小路,22,2,1,1,1,-,-,-,-,-,-,-,-,-,20,20
1620707004,富山県,黒部市,（荻生）,沖,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620707005,富山県,黒部市,（荻生）,五郎八,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620707006,富山県,黒部市,（荻生）,栗林,13,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13
1620707007,富山県,黒部市,（荻生）,長正寺,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620707008,富山県,黒部市,（荻生）,荒井野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620707009,富山県,黒部市,（荻生）,大橋,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620707010,富山県,黒部市,（荻生）,中村,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620707011,富山県,黒部市,（荻生）,寺坪,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620707012,富山県,黒部市,（荻生）,長屋,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620708000,富山県,黒部市,（若栗）,,46,6,1,4,4,-,-,-,1,1,-,-,-,-,40,39
1620708001,富山県,黒部市,（若栗）,舌山,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620708002,富山県,黒部市,（若栗）,中村,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620708003,富山県,黒部市,（若栗）,西町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620708004,富山県,黒部市,（若栗）,袖野,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620708005,富山県,黒部市,（若栗）,東町,5,1,-,1,1,-,-,-,-,-,-,-,-,-,4,4
1620708006,富山県,黒部市,（若栗）,大越,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620708007,富山県,黒部市,（若栗）,両瀬,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620708008,富山県,黒部市,（若栗）,中坪,12,3,-,2,2,-,-,-,1,1,-,-,-,-,9,9
1620708009,富山県,黒部市,（若栗）,八社,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620708010,富山県,黒部市,（若栗）,浦川端,13,-,-,-,-,-,-,-,-,-,-,-,-,-,13,12
1620709000,富山県,黒部市,生地町,,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620709001,富山県,黒部市,生地町,第１生産組合,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620709002,富山県,黒部市,生地町,第２生産組合,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620709003,富山県,黒部市,生地町,第３生産組合,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620709004,富山県,黒部市,生地町,第４生産組合,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620710000,富山県,黒部市,東布施村,,40,2,1,-,-,-,-,-,1,-,1,-,-,-,38,33
1620710001,富山県,黒部市,東布施村,中陳,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2
1620710002,富山県,黒部市,東布施村,朴谷,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620710003,富山県,黒部市,東布施村,尾山,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620710004,富山県,黒部市,東布施村,阿弥陀堂,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620710005,富山県,黒部市,東布施村,釈迦堂,4,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3
1620710006,富山県,黒部市,東布施村,内生谷,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620710007,富山県,黒部市,東布施村,笠破,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620710008,富山県,黒部市,東布施村,池尻,5,1,-,-,-,-,-,-,1,-,1,-,-,-,4,3
1620710009,富山県,黒部市,東布施村,福平,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620710010,富山県,黒部市,東布施村,福平開拓,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620710011,富山県,黒部市,東布施村,田籾,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3
1620710012,富山県,黒部市,東布施村,嘉例沢,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620710013,富山県,黒部市,東布施村,柳沢、別所,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620711000,富山県,黒部市,（浦山）,,35,4,2,2,2,-,-,-,-,-,-,-,-,1,30,30
1620711001,富山県,黒部市,（浦山）,浦山６区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620711002,富山県,黒部市,（浦山）,浦山７区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620711003,富山県,黒部市,（浦山）,浦山８区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620711004,富山県,黒部市,（浦山）,浦山９区,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620711005,富山県,黒部市,（浦山）,浦山１０区,14,1,-,1,1,-,-,-,-,-,-,-,-,-,13,13
1620711006,富山県,黒部市,（浦山）,浦山１１区,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620711007,富山県,黒部市,（浦山）,浦山１２区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620711008,富山県,黒部市,（浦山）,浦山１３区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620711009,富山県,黒部市,（浦山）,浦山１４区,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620712000,富山県,黒部市,（下立）,,13,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13
1620712001,富山県,黒部市,（下立）,下立１区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620712002,富山県,黒部市,（下立）,下立２区,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620712003,富山県,黒部市,（下立）,下立３区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620712004,富山県,黒部市,（下立）,下立４区,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620712005,富山県,黒部市,（下立）,下立５区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620713000,富山県,黒部市,内山村,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620713001,富山県,黒部市,内山村,内山１区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620713002,富山県,黒部市,内山村,内山２区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620713003,富山県,黒部市,内山村,内山３区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620713004,富山県,黒部市,内山村,内山４区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620714000,富山県,黒部市,愛本村,,17,4,3,-,-,-,-,-,1,-,1,-,-,-,13,12
1620714001,富山県,黒部市,愛本村,愛本新,4,2,2,-,-,-,-,-,-,-,-,-,-,-,2,1
1620714002,富山県,黒部市,愛本村,明日,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620714003,富山県,黒部市,愛本村,中谷,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620714004,富山県,黒部市,愛本村,中ノ口,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620714005,富山県,黒部市,愛本村,栗虫,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620714006,富山県,黒部市,愛本村,音沢,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620800000,富山県,砺波市,,,900,72,42,24,24,-,-,-,5,5,-,-,1,-,828,808
1620801000,富山県,砺波市,中野村,,136,-,-,-,-,-,-,-,-,-,-,-,-,-,136,129
1620801001,富山県,砺波市,中野村,中野第１区,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,8
1620801002,富山県,砺波市,中野村,中野第２区,17,-,-,-,-,-,-,-,-,-,-,-,-,-,17,16
1620801003,富山県,砺波市,中野村,中野第３区,13,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13
1620801004,富山県,砺波市,中野村,中野第４区,11,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11
1620801005,富山県,砺波市,中野村,中野第５区,12,-,-,-,-,-,-,-,-,-,-,-,-,-,12,11
1620801006,富山県,砺波市,中野村,中野第６区,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620801007,富山県,砺波市,中野村,中野第７区,18,-,-,-,-,-,-,-,-,-,-,-,-,-,18,16
1620801008,富山県,砺波市,中野村,中野第８区,15,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15
1620801009,富山県,砺波市,中野村,新明,33,-,-,-,-,-,-,-,-,-,-,-,-,-,33,31
1620802000,富山県,砺波市,油田村,,34,1,-,1,1,-,-,-,-,-,-,-,-,-,33,33
1620802001,富山県,砺波市,油田村,千代,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620802002,富山県,砺波市,油田村,石丸,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620802003,富山県,砺波市,油田村,三郎丸,10,1,-,1,1,-,-,-,-,-,-,-,-,-,9,9
1620802004,富山県,砺波市,油田村,堀内,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620802005,富山県,砺波市,油田村,中村,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620802006,富山県,砺波市,油田村,十年明,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620802007,富山県,砺波市,油田村,木下,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620802008,富山県,砺波市,油田村,宮丸,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620803000,富山県,砺波市,庄下村,,43,4,3,1,1,-,-,-,-,-,-,-,-,-,39,39
1620803001,富山県,砺波市,庄下村,宮村,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620803002,富山県,砺波市,庄下村,矢木,3,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2
1620803003,富山県,砺波市,庄下村,高坪,13,1,-,1,1,-,-,-,-,-,-,-,-,-,12,12
1620803004,富山県,砺波市,庄下村,大門,22,1,1,-,-,-,-,-,-,-,-,-,-,-,21,21
1620804000,富山県,砺波市,五鹿屋村,,38,5,2,2,2,-,-,-,1,1,-,-,-,-,33,33
1620804001,富山県,砺波市,五鹿屋村,五郎丸,24,2,-,1,1,-,-,-,1,1,-,-,-,-,22,22
1620804002,富山県,砺波市,五鹿屋村,鹿島,4,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3
1620804003,富山県,砺波市,五鹿屋村,荒高屋,10,2,1,1,1,-,-,-,-,-,-,-,-,-,8,8
1620804004,富山県,砺波市,五鹿屋村,花島,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620805000,富山県,砺波市,出町,,61,4,2,2,2,-,-,-,-,-,-,-,-,-,57,56
1620805001,富山県,砺波市,出町,鷹栖出,9,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9
1620805002,富山県,砺波市,出町,神島,19,2,1,1,1,-,-,-,-,-,-,-,-,-,17,16
1620805003,富山県,砺波市,出町,深江,4,1,-,1,1,-,-,-,-,-,-,-,-,-,3,3
1620805004,富山県,砺波市,出町,中神,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620805005,富山県,砺波市,出町,鍋島,4,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3
1620805006,富山県,砺波市,出町,堂島,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620805007,富山県,砺波市,出町,中央,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620805008,富山県,砺波市,出町,堀田島,8,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8
1620805009,富山県,砺波市,出町,大辻,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620805010,富山県,砺波市,出町,杉木,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620805011,富山県,砺波市,出町,出町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620806000,富山県,砺波市,林村,,51,7,5,-,-,-,-,-,2,2,-,-,-,-,44,44
1620806001,富山県,砺波市,林村,日詰,6,2,-,-,-,-,-,-,2,2,-,-,-,-,4,4
1620806002,富山県,砺波市,林村,紺屋島,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620806003,富山県,砺波市,林村,杉木,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620806004,富山県,砺波市,林村,小杉,16,1,1,-,-,-,-,-,-,-,-,-,-,-,15,15
1620806005,富山県,砺波市,林村,小島,4,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3
1620806006,富山県,砺波市,林村,東中,8,2,2,-,-,-,-,-,-,-,-,-,-,-,6,6
1620806007,富山県,砺波市,林村,水宮,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620806008,富山県,砺波市,林村,新屋敷,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620806009,富山県,砺波市,林村,林,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620807000,富山県,砺波市,南般若村,,22,3,1,2,2,-,-,-,-,-,-,-,-,-,19,19
1620807001,富山県,砺波市,南般若村,秋元,12,1,-,1,1,-,-,-,-,-,-,-,-,-,11,11
1620807002,富山県,砺波市,南般若村,千保,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620807003,富山県,砺波市,南般若村,大窪,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620807004,富山県,砺波市,南般若村,東石丸,5,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4
1620808000,富山県,砺波市,柳瀬村,,7,1,-,1,1,-,-,-,-,-,-,-,-,-,6,6
1620808001,富山県,砺波市,柳瀬村,久遠寺,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620808002,富山県,砺波市,柳瀬村,東町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620808003,富山県,砺波市,柳瀬村,松木,3,1,-,1,1,-,-,-,-,-,-,-,-,-,2,2
1620808004,富山県,砺波市,柳瀬村,中町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620808005,富山県,砺波市,柳瀬村,西町,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620808006,富山県,砺波市,柳瀬村,柳瀬新,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620808007,富山県,砺波市,柳瀬村,上開発,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620808008,富山県,砺波市,柳瀬村,下開発,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620808009,富山県,砺波市,柳瀬村,下中条,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620809000,富山県,砺波市,太田村,,27,3,3,-,-,-,-,-,-,-,-,-,-,-,24,22
1620809001,富山県,砺波市,太田村,太田１区,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,5
1620809002,富山県,砺波市,太田村,太田２区,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620809003,富山県,砺波市,太田村,太田３区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620809004,富山県,砺波市,太田村,太田４区,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620809005,富山県,砺波市,太田村,太田５区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620809006,富山県,砺波市,太田村,太田６区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620809007,富山県,砺波市,太田村,太田７区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620809008,富山県,砺波市,太田村,太田８区,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620809009,富山県,砺波市,太田村,太田９区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620809010,富山県,砺波市,太田村,太田１０区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620809011,富山県,砺波市,太田村,太田１１区,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2
1620809012,富山県,砺波市,太田村,祖泉,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620809013,富山県,砺波市,太田村,久泉,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620809014,富山県,砺波市,太田村,西区,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620810000,富山県,砺波市,東野尻村,,53,4,1,3,3,-,-,-,-,-,-,-,-,-,49,47
1620810001,富山県,砺波市,東野尻村,苗加東部,14,3,1,2,2,-,-,-,-,-,-,-,-,-,11,11
1620810002,富山県,砺波市,東野尻村,苗加西部,20,1,-,1,1,-,-,-,-,-,-,-,-,-,19,17
1620810003,富山県,砺波市,東野尻村,野村島,19,-,-,-,-,-,-,-,-,-,-,-,-,-,19,19
1620811000,富山県,砺波市,高波村,,36,10,7,3,3,-,-,-,-,-,-,-,-,-,26,25
1620811001,富山県,砺波市,高波村,江波,8,3,2,1,1,-,-,-,-,-,-,-,-,-,5,4
1620811002,富山県,砺波市,高波村,荒屋,3,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2
1620811003,富山県,砺波市,高波村,坪北,6,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5
1620811004,富山県,砺波市,高波村,南高木,8,1,1,-,-,-,-,-,-,-,-,-,-,-,7,7
1620811005,富山県,砺波市,高波村,北高木,4,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3
1620811006,富山県,砺波市,高波村,東宮森,4,3,1,2,2,-,-,-,-,-,-,-,-,-,1,1
1620811007,富山県,砺波市,高波村,西宮森,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620812000,富山県,砺波市,栴檀山村,,49,2,-,1,1,-,-,-,-,-,-,-,1,-,47,45
1620812001,富山県,砺波市,栴檀山村,川伏,5,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5
1620812002,富山県,砺波市,栴檀山村,原孫,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620812003,富山県,砺波市,栴檀山村,井栗谷,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620812004,富山県,砺波市,栴檀山村,峯小,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620812005,富山県,砺波市,栴檀山村,中尾,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620812006,富山県,砺波市,栴檀山村,谷寺,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620812007,富山県,砺波市,栴檀山村,五谷,5,1,-,-,-,-,-,-,-,-,-,-,1,-,4,4
1620812008,富山県,砺波市,栴檀山村,上村,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620812009,富山県,砺波市,栴檀山村,中村,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620812010,富山県,砺波市,栴檀山村,下村,8,1,-,1,1,-,-,-,-,-,-,-,-,-,7,6
1620812011,富山県,砺波市,栴檀山村,栃上,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,5
1620812012,富山県,砺波市,栴檀山村,塩浅,4,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4
1620813000,富山県,砺波市,栴檀野村,,49,1,-,1,1,-,-,-,-,-,-,-,-,-,48,48
1620813001,富山県,砺波市,栴檀野村,増山,11,1,-,1,1,-,-,-,-,-,-,-,-,-,10,10
1620813002,富山県,砺波市,栴檀野村,宮新,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1620813003,富山県,砺波市,栴檀野村,宮森新,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620813004,富山県,砺波市,栴檀野村,福岡,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620813005,富山県,砺波市,栴檀野村,頼成新,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620813006,富山県,砺波市,栴檀野村,芹谷,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620813007,富山県,砺波市,栴檀野村,池原,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620813008,富山県,砺波市,栴檀野村,上和田,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620813009,富山県,砺波市,栴檀野村,正権寺,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620813010,富山県,砺波市,栴檀野村,坪野,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3
1620813011,富山県,砺波市,栴檀野村,市谷,12,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12
1620814000,富山県,砺波市,般若村,,45,4,3,1,1,-,-,-,-,-,-,-,-,-,41,41
1620814001,富山県,砺波市,般若村,安川,9,1,1,-,-,-,-,-,-,-,-,-,-,-,8,8
1620814002,富山県,砺波市,般若村,頼成,15,2,1,1,1,-,-,-,-,-,-,-,-,-,13,13
1620814003,富山県,砺波市,般若村,徳万,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620814004,富山県,砺波市,般若村,野上,6,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6
1620814005,富山県,砺波市,般若村,福山,7,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7
1620814006,富山県,砺波市,般若村,茶の木,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1620815000,富山県,砺波市,東般若村,,19,11,8,2,2,-,-,-,1,1,-,-,-,-,8,8
